content,created_at,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
"Now more than ever, we need a president who will choose hope over fear, unity over division, truth over lies, and science over fiction. https://t.co/RmUuKLc70X",Sun Apr 26 19:45:00 +0000 2020,2020-04-26 19:45:00+00:00,13047,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EWja28MWAAA-4s4.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/EWja28MWAAA-4s4.mp4', bitrate=None)], type='gif')]",[],280,,1868,3236,,https://twitter.com/JoeBiden/status/1254496720454512641,1254496720454512641,1254496720454512641
"Imagine the future we can build with Donald Trump out of the White House. A future where:

- Health care is a right
- We combat climate change
- We end our gun violence epidemic
- Our government works for all — not just the powerful

Let’s build that future, together.",Sun Apr 26 17:42:00 +0000 2020,2020-04-26 17:42:00+00:00,108353,,[],3008,,12563,20663,,https://twitter.com/JoeBiden/status/1254465766444789760,1254465766444789760,1254465766444789760
The workers on the front lines of this crisis are risking their lives every day to combat COVID-19 and keep this country running. The least we can do is provide them the pay and protection they need and deserve. https://t.co/cL67OThz8m,Sun Apr 26 15:18:00 +0000 2020,2020-04-26 15:18:00+00:00,20888,,['https://www.vox.com/covid-19-coronavirus-explainers/2020/4/23/21228971/essential-workers-stories-coronavirus-hazard-pay-stimulus-covid-19'],168,,1029,5030,,https://twitter.com/JoeBiden/status/1254429527700275200,1254429527700275200,1254429527700275200
"366 days ago, we launched this campaign.

192 days from now, we’ll beat Donald Trump.

Let’s go win this thing, together. https://t.co/yDbpcKgXwZ",Sun Apr 26 02:37:00 +0000 2020,2020-04-26 02:37:00+00:00,27432,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EWfygVAWAAEkTgf.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1254235308855627782/pl/UjXnF4l3aVNO-QMi.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1254235308855627782/vid/480x270/8HA-EMFthCL-0gB5.mp4?tag=13', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1254235308855627782/vid/640x360/AoFidDPVBunaNy5_.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1254235308855627782/vid/1280x720/nztP2RxdRTJOIuxi.mp4?tag=13', bitrate=2176000)], duration=339.548, type='video')]",[],522,,2761,5591,,https://twitter.com/JoeBiden/status/1254238015775363072,1254238015775363072,1254238015775363072
@carobrissett @pizzahut I bet this made their day. Thank you for stepping up and doing what you can to help those on the front lines of this fight.,Sat Apr 25 23:55:06 +0000 2020,2020-04-25 23:55:06+00:00,43,,[],1,,9,14,,https://twitter.com/JoeBiden/status/1254197275242496006,1254197275242496006,1254121925187690502
"@Emmieinthecity Michelle, this is a great idea. Thank you for doing what you can to ensure folks have the masks they need to stay safe.",Sat Apr 25 23:53:37 +0000 2020,2020-04-25 23:53:37+00:00,44,,[],2,,3,10,,https://twitter.com/JoeBiden/status/1254196900011618304,1254196900011618304,1254128452535414784
"@Im4fit Julie, I can’t thank you enough for all you’re doing to ensure folks have food and supplies during this crisis.",Sat Apr 25 23:52:37 +0000 2020,2020-04-25 23:52:37+00:00,29,,[],1,,3,11,,https://twitter.com/JoeBiden/status/1254196649242628115,1254196649242628115,1254097337351311360
"@a_zinsner8 @TeamJoe This is great, Addie. Tell your mom and sister I say thank you for lending a helping hand to your neighbors.",Sat Apr 25 23:50:06 +0000 2020,2020-04-25 23:50:06+00:00,92,,[],1,,2,22,,https://twitter.com/JoeBiden/status/1254196014988361730,1254196014988361730,1254074042782552064
"@AmandaLinton23 @templehospital Amanda, this is remarkable. Thank you for stepping up and supporting our front line heroes. I know the staff will greatly appreciate your donations.",Sat Apr 25 23:49:23 +0000 2020,2020-04-25 23:49:23+00:00,49,,[],1,,3,12,,https://twitter.com/JoeBiden/status/1254195834029293571,1254195834029293571,1254075565226811392
"Today, folks across the nation have showed their compassion by participating in our first ever #SOULSaturday.  Tune in now as we end the day with a celebration for our campaign’s one year anniversary: https://t.co/69XYQrqkzx",Sat Apr 25 23:00:33 +0000 2020,2020-04-25 23:00:33+00:00,8394,,['https://www.pscp.tv/w/cXNnETFvUEVMQkJiT2xyS2R8MXZBeFJCcVlYRVh4bAwFwGVKvGxZ2Gqrd33qN45BsUWFEKK-aJzFbQUaoVQP'],168,,1087,2388,,https://twitter.com/JoeBiden/status/1254183544772911104,1254183544772911104,1254183544772911104
"One year ago, we launched this campaign. Whether you were on #TeamJoe from day one or have joined in recent weeks — I’m incredibly grateful for your support and hope I make you proud. Together, we’re going to beat Donald Trump, unite this country, and transform our nation.",Sat Apr 25 22:45:00 +0000 2020,2020-04-25 22:45:00+00:00,37050,,[],453,,2969,5758,,https://twitter.com/JoeBiden/status/1254179631151923205,1254179631151923205,1254179631151923205
It’s stories like these that make me so proud to be an American and make me confident that we will overcome this. Because there’s nothing the American people have been unable to accomplish when we do it together.,Sat Apr 25 22:17:44 +0000 2020,2020-04-25 22:17:44+00:00,4444,,[],14,,206,640,,https://twitter.com/JoeBiden/status/1254172771753627652,1254172771753627652,1254172767194316803
"After seeing the shortage of masks around the country, Marilyn decided to step up and organize efforts in Northern Virginia to make homemade masks. Because of her selfless work, countless front line workers have the masks they need to stay safe.",Sat Apr 25 22:17:44 +0000 2020,2020-04-25 22:17:44+00:00,4869,,[],10,,146,638,,https://twitter.com/JoeBiden/status/1254172770830888960,1254172770830888960,1254172767194316803
"Older adults are especially vulnerable to COVID-19. Recognizing that, Erica decided to organize youth in her community to buy groceries for seniors — ensuring they receive the food they need while staying safe at home. She's a true hero.",Sat Apr 25 22:17:44 +0000 2020,2020-04-25 22:17:44+00:00,1239,,[],2,,26,238,,https://twitter.com/JoeBiden/status/1254172769882865670,1254172769882865670,1254172767194316803
"Brien usually works at the Ford Plant in Rawsonville, Michigan, driving a semi. But when the plant started assembling much-needed ventilators, he courageously stepped up and volunteered to help. His selfless actions will no doubt save countless lives.",Sat Apr 25 22:17:44 +0000 2020,2020-04-25 22:17:44+00:00,967,,[],1,,21,202,,https://twitter.com/JoeBiden/status/1254172769065021441,1254172769065021441,1254172767194316803
"John, a Facilities Maintainer from Staten Island, recently contracted and survived the coronavirus. Shortly after he recovered, a colleague contracted the virus and needed plasma to battle it. John heroically stepped up and donated his plasma to help his coworker.",Sat Apr 25 22:17:43 +0000 2020,2020-04-25 22:17:43+00:00,1047,,[],6,,30,222,,https://twitter.com/JoeBiden/status/1254172768192598016,1254172768192598016,1254172767194316803
"Across the country, people are stepping up and doing incredible things amid this pandemic. It’s who we are as Americans—in times of crisis, we stand as one. For #SOULSaturday, I called a few folks to thank them for all they’re doing. Here are some of their stories:",Sat Apr 25 22:17:43 +0000 2020,2020-04-25 22:17:43+00:00,14310,,[],95,,570,2774,,https://twitter.com/JoeBiden/status/1254172767194316803,1254172767194316803,1254172767194316803
"Tonight, we’re hosting a #SOULSaturday rally to celebrate the one-year anniversary of our campaign! Join us at 7 PM ET: https://t.co/xk0GcSpr50 https://t.co/3Bk3Dmml9e",Sat Apr 25 21:05:00 +0000 2020,2020-04-25 21:05:00+00:00,3827,"[Photo(previewUrl='https://pbs.twimg.com/media/EWZ3LEhXYAIhA-1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EWZ3LEhXYAIhA-1?format=jpg&name=large', type='photo')]",['http://JoeBiden.com/Live'],76,,712,1072,,https://twitter.com/JoeBiden/status/1254154465420161026,1254154465420161026,1254154465420161026
"We may be physically apart, but folks across the country are coming together to check in on their neighbors and thank our front line heroes. Use #SOULSaturday to show how you’re participating today. https://t.co/2IXqofhlao",Sat Apr 25 19:05:00 +0000 2020,2020-04-25 19:05:00+00:00,6199,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EWeLMuWU8AEQS88.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/EWeLMuWU8AEQS88.mp4', bitrate=None)], type='gif')]",[],90,,883,1467,,https://twitter.com/JoeBiden/status/1254124266444017666,1254124266444017666,1254124266444017666
"When I announced my campaign one year ago today, I said we were in a battle for the soul of the nation.

One year later, that is as true as it has ever been. I believe we can and we will emerge from this crisis a stronger, better, and fairer nation. Together, as one America. https://t.co/OpLWsvUc39",Sat Apr 25 13:40:49 +0000 2020,2020-04-25 13:40:49+00:00,67633,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1254032367682977792/img/hSwXl_sBXwfMu6_m.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1254032367682977792/pl/fAxCRLbduUXeTpjh.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1254032367682977792/vid/720x720/xF7PMLBYM1ZqbRQP.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1254032367682977792/vid/320x320/cKgwxBvYLzSTvuoV.mp4?tag=13', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1254032367682977792/vid/480x480/7C55W9bgGXCaKs5S.mp4?tag=13', bitrate=832000)], duration=155.155, type='video')]",[],2024,,4783,16538,,https://twitter.com/JoeBiden/status/1254042684131627009,1254042684131627009,1254042684131627009
Donald Trump needs to step up and do everything he can to give our front line workers the protective equipment they need. https://t.co/pSTfvFlyQ7,Sat Apr 25 00:59:00 +0000 2020,2020-04-25 00:59:00+00:00,24072,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EWaGBZVWkAAq4BB.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1253836545615974402/vid/320x320/Frt2R7Bd56pDo2s4.mp4?tag=13', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1253836545615974402/vid/480x480/hyJzwsSH6YTbX9Di.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1253836545615974402/vid/720x720/FJJgHFquzxWQJ7Xu.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1253836545615974402/pl/8FQH_Yas50CQ2Daj.m3u8?tag=13', bitrate=None)], duration=31.281, type='video')]",[],396,,2924,5412,,https://twitter.com/JoeBiden/status/1253850965377036290,1253850965377036290,1253850965377036290
"I know times are tough, but we have to campaign as hard as ever to take the strongest fight possible to Donald Trump. He has a lot more money than us, and we need your help to close the gap.

If you can, please chip in today: https://t.co/W6pXlZBfdN",Sat Apr 25 00:00:00 +0000 2020,2020-04-25 00:00:00+00:00,12118,,['https://secure.actblue.com/donate/biden2020_fr_q22020-social1?refcode=social-tw-20200424friday&utm_medium=social&utm_source=tw&utm_campaign=20200424friday'],249,,1816,2982,,https://twitter.com/JoeBiden/status/1253836117666758657,1253836117666758657,1253836117666758657
"Folks, to celebrate the one-year anniversary of our campaign, we'll be hosting a #SOULSaturday Rally tomorrow night! We may be physically apart, but I hope you'll join us in coming together at 7 PM ET: https://t.co/xk0GcSpr50 https://t.co/fA5ouDt4Ji",Fri Apr 24 22:58:56 +0000 2020,2020-04-24 22:58:56+00:00,6237,"[Photo(previewUrl='https://pbs.twimg.com/media/EWZ3LEhXYAIhA-1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EWZ3LEhXYAIhA-1?format=jpg&name=large', type='photo')]",['http://JoeBiden.com/Live'],143,,776,1959,,https://twitter.com/JoeBiden/status/1253820752379490308,1253820752379490308,1253820752379490308
"The health of the American people is not a joke, Mr. President. https://t.co/4jjYlULrxA",Fri Apr 24 20:48:04 +0000 2020,2020-04-24 20:48:04+00:00,96371,,['https://twitter.com/jeffmason1/status/1253724369639157762'],1288,https://twitter.com/jeffmason1/status/1253724369639157762,5494,17409,,https://twitter.com/JoeBiden/status/1253787817827799042,1253787817827799042,1253787817827799042
"I can’t believe I have to say this, but please don’t drink bleach.",Fri Apr 24 18:25:00 +0000 2020,2020-04-24 18:25:00+00:00,1500201,,[],39060,,61200,294119,,https://twitter.com/JoeBiden/status/1253751812194070529,1253751812194070529,1253751812194070529
"Let me be clear: This crisis isn’t about you, Mr. President. https://t.co/w6Ntdc5pEy",Fri Apr 24 18:00:00 +0000 2020,2020-04-24 18:00:00+00:00,41983,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EWYyHIsWsAM76o2.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1253744048650825728/pl/CP4WYsmZaZBWhoOv.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1253744048650825728/vid/320x320/m3nIxohrAIR9KeHg.mp4?tag=13', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1253744048650825728/vid/720x720/7aOuNRQLYFNjOc4G.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1253744048650825728/vid/480x480/TNP_5HUq5n6cufO0.mp4?tag=13', bitrate=832000)], duration=20.854, type='video')]",[],924,,2949,11639,,https://twitter.com/JoeBiden/status/1253745522545917953,1253745522545917953,1253745522545917953
"Today, we remember the atrocities faced by the Armenian people in the Metz Yeghern — the Armenian Genocide. If elected, I pledge to support a resolution recognizing the Armenian Genocide and will make universal human rights a top priority. https://t.co/Afl5lMLPR3",Fri Apr 24 16:28:00 +0000 2020,2020-04-24 16:28:00+00:00,15505,,['https://medium.com/@JoeBiden/statement-by-vice-president-joe-biden-on-armenian-genocide-remembrance-day-78500cb4dd1c'],1485,,1294,3538,,https://twitter.com/JoeBiden/status/1253722368041607168,1253722368041607168,1253722368041607168
"No matter who you supported throughout the primary, I want you to know that you have a home in our campaign. You’re not just wanted — you’re needed. Together, we will beat Donald Trump and transform this nation.

Join us: https://t.co/gnaFCAUzju https://t.co/Yj1Ua9m8Aq",Fri Apr 24 16:00:00 +0000 2020,2020-04-24 16:00:00+00:00,11725,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EWYWIFXXsAEMUtI.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/EWYWIFXXsAEMUtI.mp4', bitrate=None)], type='gif')]",['http://JoeBiden.com/Join'],252,,1527,2706,,https://twitter.com/JoeBiden/status/1253715322592354304,1253715322592354304,1253715322592354304
These folks are American heroes. https://t.co/dkmOTskx8x,Fri Apr 24 14:25:35 +0000 2020,2020-04-24 14:25:35+00:00,28881,,['https://twitter.com/washingtonpost/status/1253284494901219328'],115,https://twitter.com/washingtonpost/status/1253284494901219328,552,4590,,https://twitter.com/JoeBiden/status/1253691562707558400,1253691562707558400,1253691562707558400
